Material,Material Description,SLoc,Quantity,Pstng Date,,,,,,,,,,,,,
111,SCPU,5030,-1,4/30/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/30/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/30/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/30/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,4/29/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/29/2026,,,,,,,,,,,,,
111,SCPU,5024,-1,4/29/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/29/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,4/29/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/29/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/29/2026,,,,,,,,,,,,,
111,SCPU,5028,-1,4/29/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/29/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/29/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/29/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/29/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/29/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,4/29/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/29/2026,,,,,,,,,,,,,
111,SCPU,5003,-1,4/29/2026,,,,,,,,,,,,,
111,SCPU,5043,-1,4/29/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/29/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/29/2026,,,,,,,,,,,,,
111,SCPU,5003,-1,4/29/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/29/2026,,,,,,,,,,,,,
111,SCPU,5006,-1,4/28/2026,,,,,,,,,,,,,
111,SCPU,5005,-1,4/28/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/28/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/28/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,4/28/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/28/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/28/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/28/2026,,,,,,,,,,,,,
111,SCPU,5064,-1,4/28/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,4/28/2026,,,,,,,,,,,,,
111,SCPU,5024,-1,4/28/2026,,,,,,,,,,,,,
111,SCPU,5005,-1,4/28/2026,,,,,,,,,,,,,
111,SCPU,5036,-1,4/28/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/28/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/28/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/28/2026,,,,,,,,,,,,,
111,SCPU,5036,-1,4/28/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/28/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,4/28/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/28/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5022,1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5061,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5022,1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5043,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5025,1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5010,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/27/2026,,,,,,,,,,,,,
111,SCPU,5046,-1,4/25/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/25/2026,,,,,,,,,,,,,
111,SCPU,5003,-1,4/25/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/25/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/25/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/25/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/25/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/25/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/25/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/25/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,4/25/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/25/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/25/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/25/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,4/25/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/25/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/24/2026,,,,,,,,,,,,,
111,SCPU,5046,-1,4/24/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/24/2026,,,,,,,,,,,,,
111,SCPU,5023,1,4/24/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/24/2026,,,,,,,,,,,,,
111,SCPU,5032,-1,4/24/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/24/2026,,,,,,,,,,,,,
111,SCPU,5039,-1,4/24/2026,,,,,,,,,,,,,
111,SCPU,5043,-1,4/24/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/24/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/24/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/24/2026,,,,,,,,,,,,,
111,SCPU,5046,-1,4/24/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/24/2026,,,,,,,,,,,,,
111,SCPU,5033,-1,4/24/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/24/2026,,,,,,,,,,,,,
111,SCPU,5020,-3,4/24/2026,,,,,,,,,,,,,
111,SCPU,5043,1,4/24/2026,,,,,,,,,,,,,
111,SCPU,5003,-1,4/24/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/24/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/24/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/24/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/24/2026,,,,,,,,,,,,,
111,SCPU,5033,-1,4/24/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/24/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/23/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/23/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/23/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/23/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/23/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/23/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,4/23/2026,,,,,,,,,,,,,
111,SCPU,5061,-1,4/23/2026,,,,,,,,,,,,,
111,SCPU,5061,-1,4/23/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/23/2026,,,,,,,,,,,,,
111,SCPU,5014,-1,4/23/2026,,,,,,,,,,,,,
111,SCPU,5010,-1,4/23/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,4/23/2026,,,,,,,,,,,,,
111,SCPU,5021,1,4/23/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,4/23/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,4/23/2026,,,,,,,,,,,,,
111,SCPU,5021,1,4/23/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/23/2026,,,,,,,,,,,,,
111,SCPU,5021,1,4/23/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/23/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/23/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/23/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/23/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/23/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/22/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/22/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/22/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/22/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/22/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/22/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/22/2026,,,,,,,,,,,,,
111,SCPU,5024,-1,4/22/2026,,,,,,,,,,,,,
111,SCPU,5010,-1,4/22/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,4/22/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/22/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/22/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/22/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/22/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/22/2026,,,,,,,,,,,,,
111,SCPU,5062,1,4/22/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/22/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/22/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/22/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/22/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/22/2026,,,,,,,,,,,,,
111,SCPU,5039,-1,4/22/2026,,,,,,,,,,,,,
111,SCPU,5032,-1,4/22/2026,,,,,,,,,,,,,
111,SCPU,5005,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5010,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5032,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5021,-2,4/21/2026,,,,,,,,,,,,,
111,SCPU,5032,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5032,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5025,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5043,-1,4/21/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5043,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5022,1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5025,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5044,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5010,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5022,1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5010,-1,4/20/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/18/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/18/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/18/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/18/2026,,,,,,,,,,,,,
111,SCPU,5032,-1,4/18/2026,,,,,,,,,,,,,
111,SCPU,5010,-1,4/18/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/18/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/18/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/18/2026,,,,,,,,,,,,,
111,SCPU,5028,-1,4/18/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/18/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/18/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/18/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/18/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/18/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/18/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,4/18/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/18/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/18/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,4/18/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/17/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/17/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/17/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/17/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/17/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,4/17/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/17/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,4/17/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/17/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/17/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/17/2026,,,,,,,,,,,,,
111,SCPU,5030,1,4/17/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/17/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/17/2026,,,,,,,,,,,,,
111,SCPU,5003,-1,4/17/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/17/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/17/2026,,,,,,,,,,,,,
111,SCPU,5043,-1,4/17/2026,,,,,,,,,,,,,
111,SCPU,5030,1,4/17/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/17/2026,,,,,,,,,,,,,
111,SCPU,5003,-1,4/17/2026,,,,,,,,,,,,,
111,SCPU,5043,-1,4/17/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/16/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/16/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/16/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/16/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/16/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/16/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/16/2026,,,,,,,,,,,,,
111,SCPU,5003,-1,4/16/2026,,,,,,,,,,,,,
111,SCPU,5036,-1,4/16/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/16/2026,,,,,,,,,,,,,
111,SCPU,5003,-1,4/16/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/16/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/16/2026,,,,,,,,,,,,,
111,SCPU,5003,1,4/16/2026,,,,,,,,,,,,,
111,SCPU,5043,-1,4/16/2026,,,,,,,,,,,,,
111,SCPU,5010,-1,4/16/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,4/16/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/16/2026,,,,,,,,,,,,,
111,SCPU,5014,-2,4/16/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/16/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,4/16/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,4/16/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/16/2026,,,,,,,,,,,,,
111,SCPU,5039,-1,4/15/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,4/15/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/15/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/15/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/15/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/15/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/15/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/15/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/15/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/15/2026,,,,,,,,,,,,,
111,SCPU,5032,-1,4/15/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/15/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/15/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,4/15/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/15/2026,,,,,,,,,,,,,
111,SCPU,5001,1,4/15/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/15/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/15/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/15/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/15/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/15/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/15/2026,,,,,,,,,,,,,
111,SCPU,5033,-1,4/14/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,4/14/2026,,,,,,,,,,,,,
111,SCPU,5003,-1,4/14/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/14/2026,,,,,,,,,,,,,
111,SCPU,5020,-3,4/14/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/14/2026,,,,,,,,,,,,,
111,SCPU,5003,-1,4/14/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/14/2026,,,,,,,,,,,,,
111,SCPU,5024,-1,4/14/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,4/14/2026,,,,,,,,,,,,,
111,SCPU,5033,-1,4/14/2026,,,,,,,,,,,,,
111,SCPU,5024,-1,4/14/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/14/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/14/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/14/2026,,,,,,,,,,,,,
111,SCPU,5010,-1,4/14/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,4/14/2026,,,,,,,,,,,,,
111,SCPU,5010,-1,4/14/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/14/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/14/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/14/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/14/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/14/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/14/2026,,,,,,,,,,,,,
111,SCPU,5046,-1,4/14/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/14/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,4/13/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/13/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/13/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/13/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/13/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/13/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/13/2026,,,,,,,,,,,,,
111,SCPU,5042,-1,4/13/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/13/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/13/2026,,,,,,,,,,,,,
111,SCPU,5044,-1,4/13/2026,,,,,,,,,,,,,
111,SCPU,5010,-1,4/13/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/13/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/13/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/13/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/13/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/13/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/13/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/13/2026,,,,,,,,,,,,,
111,SCPU,5010,-1,4/13/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/13/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/13/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/13/2026,,,,,,,,,,,,,
111,SCPU,5003,-1,4/13/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/13/2026,,,,,,,,,,,,,
111,SCPU,5033,-1,4/13/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/13/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/13/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/11/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/11/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/11/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/11/2026,,,,,,,,,,,,,
111,SCPU,5025,-1,4/11/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/11/2026,,,,,,,,,,,,,
111,SCPU,5046,-1,4/11/2026,,,,,,,,,,,,,
111,SCPU,5041,-1,4/11/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/11/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/11/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/11/2026,,,,,,,,,,,,,
111,SCPU,5010,-1,4/11/2026,,,,,,,,,,,,,
111,SCPU,5021,1,4/10/2026,,,,,,,,,,,,,
111,SCPU,5028,-1,4/10/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/10/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/10/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/10/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/10/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/10/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/10/2026,,,,,,,,,,,,,
111,SCPU,5005,-1,4/10/2026,,,,,,,,,,,,,
111,SCPU,5024,-1,4/10/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/10/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/10/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/10/2026,,,,,,,,,,,,,
111,SCPU,5030,-1,4/10/2026,,,,,,,,,,,,,
111,SCPU,5021,-1,4/10/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/10/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/10/2026,,,,,,,,,,,,,
111,SCPU,5025,-1,4/10/2026,,,,,,,,,,,,,
111,SCPU,5023,1,4/9/2026,,,,,,,,,,,,,
111,SCPU,5023,-1,4/9/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/9/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/9/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/9/2026,,,,,,,,,,,,,
111,SCPU,5032,-1,4/9/2026,,,,,,,,,,,,,
111,SCPU,5023,1,4/9/2026,,,,,,,,,,,,,
111,SCPU,5022,-1,4/9/2026,,,,,,,,,,,,,
111,SCPU,5001,-1,4/9/2026,,,,,,,,,,,,,
