Material,SLoc,Quantity,Pstng Date,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Equipment,Technician name
102,5001,-1,9/4/2021,,,,,,,,,,,,,
102,5021,-1,9/6/2021,,,,,,,,,,,,,
102,5021,-1,9/6/2021,,,,,,,,,,,,,
102,5001,-3,9/6/2021,,,,,,,,,,,,,
102,5006,-5,9/6/2021,,,,,,,,,,,,,
102,5042,-1,9/6/2021,,,,,,,,,,,,,
102,5021,-1,9/6/2021,,,,,,,,,,,,,
102,5030,-1,9/7/2021,,,,,,,,,,,,,
102,5024,-1,9/8/2021,,,,,,,,,,,,,
102,5030,1,9/8/2021,,,,,,,,,,,,,
102,5030,-1,9/8/2021,,,,,,,,,,,,,
102,5061,-1,9/8/2021,,,,,,,,,,,,,
102,5001,-3,9/8/2021,,,,,,,,,,,,,
102,5022,-1,9/9/2021,,,,,,,,,,,,,
102,5003,-2,9/9/2021,,,,,,,,,,,,,
102,5021,-1,9/9/2021,,,,,,,,,,,,,
102,5021,-1,9/10/2021,,,,,,,,,,,,,
102,5001,-1,9/11/2021,,,,,,,,,,,,,
102,5042,-2,9/11/2021,,,,,,,,,,,,,
102,5002,-6,9/13/2021,,,,,,,,,,,,,
102,5009,-1,9/13/2021,,,,,,,,,,,,,
102,5002,-6,9/13/2021,,,,,,,,,,,,,
102,5030,-2,9/13/2021,,,,,,,,,,,,,
102,5030,-1,9/13/2021,,,,,,,,,,,,,
102,5010,-1,9/13/2021,,,,,,,,,,,,,
102,5021,-1,9/13/2021,,,,,,,,,,,,,
102,5021,-2,9/14/2021,,,,,,,,,,,,,
102,5002,-3,9/14/2021,,,,,,,,,,,,,
102,5001,-2,9/14/2021,,,,,,,,,,,,,
102,5042,-1,9/14/2021,,,,,,,,,,,,,
102,5001,-1,9/15/2021,,,,,,,,,,,,,
102,5025,-1,9/15/2021,,,,,,,,,,,,,
102,5030,-2,9/15/2021,,,,,,,,,,,,,
102,5002,-1,9/16/2021,,,,,,,,,,,,,
102,5002,-2,9/17/2021,,,,,,,,,,,,,
102,5030,-1,9/17/2021,,,,,,,,,,,,,
102,5046,-1,9/17/2021,,,,,,,,,,,,,
102,5002,-2,9/18/2021,,,,,,,,,,,,,
102,5004,-2,9/18/2021,,,,,,,,,,,,,
102,5030,-1,9/21/2021,,,,,,,,,,,,,
102,5042,-1,9/21/2021,,,,,,,,,,,,,
102,5024,-1,9/21/2021,,,,,,,,,,,,,
102,5032,1,9/22/2021,,,,,,,,,,,,,
102,5001,-6,9/27/2021,,,,,,,,,,,,,
102,5003,-1,9/27/2021,,,,,,,,,,,,,
102,5021,-2,9/27/2021,,,,,,,,,,,,,
102,5021,-1,9/27/2021,,,,,,,,,,,,,
102,5021,-1,9/27/2021,,,,,,,,,,,,,
102,5009,-1,9/28/2021,,,,,,,,,,,,,
102,5030,1,9/29/2021,,,,,,,,,,,,,
102,5021,-2,9/29/2021,,,,,,,,,,,,,
102,5002,-2,9/29/2021,,,,,,,,,,,,,
102,5029,-1,9/30/2021,,,,,,,,,,,,,
102,5049,-1,10/1/2021,,,,,,,,,,,,,
102,5001,-2,10/1/2021,,,,,,,,,,,,,
102,5003,-2,10/4/2021,,,,,,,,,,,,,
102,5024,-1,10/6/2021,,,,,,,,,,,,,
102,5030,-2,10/6/2021,,,,,,,,,,,,,
102,5042,-2,10/6/2021,,,,,,,,,,,,,
102,5021,-1,10/7/2021,,,,,,,,,,,,,
102,5044,-2,10/8/2021,,,,,,,,,,,,,
102,5021,-1,10/8/2021,,,,,,,,,,,,,
102,5024,-1,10/8/2021,,,,,,,,,,,,,
102,5041,-1,10/8/2021,,,,,,,,,,,,,
102,5021,-1,10/9/2021,,,,,,,,,,,,,
102,5001,-3,10/11/2021,,,,,,,,,,,,,
102,5001,-1,10/11/2021,,,,,,,,,,,,,
102,5002,-4,10/12/2021,,,,,,,,,,,,,
102,5022,-3,10/12/2021,,,,,,,,,,,,,
102,5041,-1,10/13/2021,,,,,,,,,,,,,
102,5022,-2,10/13/2021,,,,,,,,,,,,,
102,5021,-1,10/14/2021,,,,,,,,,,,,,
102,5014,-1,10/15/2021,,,,,,,,,,,,,
102,5023,-1,10/16/2021,,,,,,,,,,,,,
102,5030,-1,10/16/2021,,,,,,,,,,,,,
102,5021,-1,10/18/2021,,,,,,,,,,,,,
102,5010,-1,10/18/2021,,,,,,,,,,,,,
102,5025,-2,10/18/2021,,,,,,,,,,,,,
102,5030,-1,10/19/2021,,,,,,,,,,,,,
102,5001,-1,10/19/2021,,,,,,,,,,,,,
102,5061,-1,10/20/2021,,,,,,,,,,,,,
102,5041,-2,10/20/2021,,,,,,,,,,,,,
102,5001,-1,10/21/2021,,,,,,,,,,,,,
102,5021,-2,10/21/2021,,,,,,,,,,,,,
102,5030,-2,10/21/2021,,,,,,,,,,,,,
102,5042,-1,10/21/2021,,,,,,,,,,,,,
102,5001,-1,10/21/2021,,,,,,,,,,,,,
102,5001,-1,10/21/2021,,,,,,,,,,,,,
102,5042,-1,10/22/2021,,,,,,,,,,,,,
102,5001,-1,10/23/2021,,,,,,,,,,,,,
102,5030,-1,10/23/2021,,,,,,,,,,,,,
102,5001,-1,10/23/2021,,,,,,,,,,,,,
102,5023,-1,10/23/2021,,,,,,,,,,,,,
102,5001,-1,10/23/2021,,,,,,,,,,,,,
102,5042,-1,10/23/2021,,,,,,,,,,,,,
102,5001,-2,10/25/2021,,,,,,,,,,,,,
102,5030,-1,10/26/2021,,,,,,,,,,,,,
102,5023,-1,10/26/2021,,,,,,,,,,,,,
102,5021,-1,10/26/2021,,,,,,,,,,,,,
102,5022,-1,10/26/2021,,,,,,,,,,,,,
102,5042,-1,10/27/2021,,,,,,,,,,,,,
102,5009,-2,10/28/2021,,,,,,,,,,,,,
102,5030,-1,10/28/2021,,,,,,,,,,,,,
102,5002,-1,10/29/2021,,,,,,,,,,,,,
102,5030,-1,10/30/2021,,,,,,,,,,,,,
102,5021,-1,10/30/2021,,,,,,,,,,,,,
102,5032,-1,10/30/2021,,,,,,,,,,,,,
102,5001,-2,11/1/2021,,,,,,,,,,,,,
102,5006,-2,11/1/2021,,,,,,,,,,,,,
102,5002,-4,11/2/2021,,,,,,,,,,,,,
102,5001,-1,11/2/2021,,,,,,,,,,,,,
102,5001,-1,11/3/2021,,,,,,,,,,,,,
102,5036,-2,11/3/2021,,,,,,,,,,,,,
102,5023,1,11/5/2021,,,,,,,,,,,,,
102,5021,-1,11/5/2021,,,,,,,,,,,,,
102,5042,-2,11/5/2021,,,,,,,,,,,,,
102,5049,-2,11/5/2021,,,,,,,,,,,,,
102,5042,-1,11/6/2021,,,,,,,,,,,,,
102,5001,-2,11/8/2021,,,,,,,,,,,,,
102,5001,-1,11/9/2021,,,,,,,,,,,,,
102,5001,-1,11/9/2021,,,,,,,,,,,,,
102,5001,-1,11/9/2021,,,,,,,,,,,,,
102,5001,-1,11/9/2021,,,,,,,,,,,,,
102,5002,-4,11/9/2021,,,,,,,,,,,,,
102,5003,-1,11/9/2021,,,,,,,,,,,,,
102,5024,-1,11/9/2021,,,,,,,,,,,,,
102,5022,-1,11/9/2021,,,,,,,,,,,,,
102,5005,-1,11/10/2021,,,,,,,,,,,,,
102,5030,-1,11/11/2021,,,,,,,,,,,,,
102,5002,-2,11/11/2021,,,,,,,,,,,,,
102,5021,-1,11/13/2021,,,,,,,,,,,,,
102,5041,-1,11/13/2021,,,,,,,,,,,,,
102,5042,-1,11/13/2021,,,,,,,,,,,,,
102,5030,-2,11/13/2021,,,,,,,,,,,,,
102,5042,-1,11/13/2021,,,,,,,,,,,,,
102,5002,-2,11/13/2021,,,,,,,,,,,,,
102,5030,-2,11/13/2021,,,,,,,,,,,,,
102,5002,-1,11/13/2021,,,,,,,,,,,,,
102,5001,-1,11/15/2021,,,,,,,,,,,,,
102,5001,-4,11/16/2021,,,,,,,,,,,,,
102,5001,-2,11/16/2021,,,,,,,,,,,,,
102,5001,-1,11/16/2021,,,,,,,,,,,,,
102,5042,-2,11/16/2021,,,,,,,,,,,,,
102,5001,-2,11/16/2021,,,,,,,,,,,,,
102,5024,-1,11/16/2021,,,,,,,,,,,,,
102,5003,-1,11/17/2021,,,,,,,,,,,,,
102,5021,-1,11/17/2021,,,,,,,,,,,,,
102,5003,-2,11/17/2021,,,,,,,,,,,,,
102,5029,-1,11/17/2021,,,,,,,,,,,,,
102,5030,-1,11/17/2021,,,,,,,,,,,,,
102,5001,-1,11/18/2021,,,,,,,,,,,,,
102,5021,-1,11/18/2021,,,,,,,,,,,,,
102,5021,-1,11/19/2021,,,,,,,,,,,,,
102,5021,-2,11/19/2021,,,,,,,,,,,,,
102,5042,-2,11/19/2021,,,,,,,,,,,,,
102,5021,-1,11/22/2021,,,,,,,,,,,,,
102,5002,-1,11/22/2021,,,,,,,,,,,,,
102,5021,-1,11/22/2021,,,,,,,,,,,,,
102,5021,-1,11/22/2021,,,,,,,,,,,,,
102,5006,-2,11/24/2021,,,,,,,,,,,,,
102,5001,-1,11/24/2021,,,,,,,,,,,,,
102,5029,-1,11/25/2021,,,,,,,,,,,,,
102,5002,-1,11/25/2021,,,,,,,,,,,,,
102,5021,-1,11/25/2021,,,,,,,,,,,,,
102,5042,-1,11/26/2021,,,,,,,,,,,,,
102,5009,-1,11/26/2021,,,,,,,,,,,,,
102,5061,-1,11/27/2021,,,,,,,,,,,,,
102,5061,-1,11/27/2021,,,,,,,,,,,,,
102,5002,-2,11/29/2021,,,,,,,,,,,,,
102,5023,-1,11/30/2021,,,,,,,,,,,,,
102,5030,-2,11/30/2021,,,,,,,,,,,,,
102,5003,-1,12/1/2021,,,,,,,,,,,,,
102,5029,-1,12/1/2021,,,,,,,,,,,,,
102,5009,-2,12/1/2021,,,,,,,,,,,,,
102,5001,-2,12/1/2021,,,,,,,,,,,,,
102,5023,-1,12/3/2021,,,,,,,,,,,,,
102,5030,-1,12/3/2021,,,,,,,,,,,,,
102,5005,-1,12/3/2021,,,,,,,,,,,,,
102,5022,-1,12/4/2021,,,,,,,,,,,,,
102,5001,-2,12/6/2021,,,,,,,,,,,,,
102,5001,-1,12/6/2021,,,,,,,,,,,,,
102,5001,-3,12/7/2021,,,,,,,,,,,,,
102,5001,-2,12/9/2021,,,,,,,,,,,,,
102,5001,-5,12/9/2021,,,,,,,,,,,,,
102,5021,-2,12/9/2021,,,,,,,,,,,,,
102,5041,-2,12/9/2021,,,,,,,,,,,,,
102,5004,-1,12/9/2021,,,,,,,,,,,,,
102,5001,-1,12/10/2021,,,,,,,,,,,,,
102,5001,-1,12/10/2021,,,,,,,,,,,,,
102,5042,-2,12/11/2021,,,,,,,,,,,,,
102,5030,-1,12/11/2021,,,,,,,,,,,,,
102,5039,-2,12/11/2021,,,,,,,,,,,,,
102,5023,1,12/13/2021,,,,,,,,,,,,,
102,5030,-2,12/13/2021,,,,,,,,,,,,,
102,5021,-1,12/14/2021,,,,,,,,,,,,,
102,5042,-1,12/14/2021,,,,,,,,,,,,,
102,5010,-1,12/14/2021,,,,,,,,,,,,,
102,5032,-1,12/14/2021,,,,,,,,,,,,,
102,5021,2,12/15/2021,,,,,,,,,,,,,
102,5023,1,12/15/2021,,,,,,,,,,,,,
102,5039,-1,12/15/2021,,,,,,,,,,,,,
102,5023,1,12/16/2021,,,,,,,,,,,,,
102,5005,-1,12/16/2021,,,,,,,,,,,,,
102,5001,-2,12/16/2021,,,,,,,,,,,,,
102,5030,2,12/16/2021,,,,,,,,,,,,,
102,5030,2,12/16/2021,,,,,,,,,,,,,
102,5030,2,12/16/2021,,,,,,,,,,,,,
102,5021,-1,12/16/2021,,,,,,,,,,,,,
102,5030,1,12/16/2021,,,,,,,,,,,,,
102,5030,2,12/16/2021,,,,,,,,,,,,,
102,5030,2,12/16/2021,,,,,,,,,,,,,
102,5021,-1,12/16/2021,,,,,,,,,,,,,
102,5030,2,12/16/2021,,,,,,,,,,,,,
102,5003,-1,12/16/2021,,,,,,,,,,,,,
102,5030,-1,12/16/2021,,,,,,,,,,,,,
102,5004,-1,12/17/2021,,,,,,,,,,,,,
102,5032,-1,12/17/2021,,,,,,,,,,,,,
102,5041,-1,12/17/2021,,,,,,,,,,,,,
102,5002,-3,12/18/2021,,,,,,,,,,,,,
102,5022,-1,12/18/2021,,,,,,,,,,,,,
102,5022,-1,12/18/2021,,,,,,,,,,,,,
102,5046,-3,12/20/2021,,,,,,,,,,,,,
102,5061,-2,12/20/2021,,,,,,,,,,,,,
102,5021,-1,12/20/2021,,,,,,,,,,,,,
102,5042,-1,12/20/2021,,,,,,,,,,,,,
102,5001,-1,12/20/2021,,,,,,,,,,,,,
102,5032,-1,12/21/2021,,,,,,,,,,,,,
102,5041,-1,12/21/2021,,,,,,,,,,,,,
102,5023,1,12/22/2021,,,,,,,,,,,,,
102,5030,-2,12/23/2021,,,,,,,,,,,,,
102,5004,-1,12/23/2021,,,,,,,,,,,,,
102,5002,-2,12/24/2021,,,,,,,,,,,,,
102,5002,-2,12/24/2021,,,,,,,,,,,,,
102,5029,-1,12/25/2021,,,,,,,,,,,,,
102,5046,-1,12/25/2021,,,,,,,,,,,,,
102,5021,-1,12/27/2021,,,,,,,,,,,,,
102,5021,-1,12/27/2021,,,,,,,,,,,,,
102,5021,-1,12/27/2021,,,,,,,,,,,,,
102,5042,-4,12/29/2021,,,,,,,,,,,,,
102,5008,-1,12/30/2021,,,,,,,,,,,,,
102,5002,-1,12/30/2021,,,,,,,,,,,,,
102,5021,-1,12/30/2021,,,,,,,,,,,,,
102,5003,-1,12/31/2021,,,,,,,,,,,,,
102,5021,1,12/31/2021,,,,,,,,,,,,,
102,5010,-1,12/31/2021,,,,,,,,,,,,,
102,5002,2,12/31/2021,,,,,,,,,,,,,
102,5008,-1,12/31/2021,,,,,,,,,,,,,
102,5030,-1,1/4/2022,,,,,,,,,,,,,
102,5041,-1,1/4/2022,,,,,,,,,,,,,
102,5022,-1,1/4/2022,,,,,,,,,,,,,
102,5030,-1,1/4/2022,,,,,,,,,,,,,
102,5030,-1,1/4/2022,,,,,,,,,,,,,
102,5021,-1,1/6/2022,,,,,,,,,,,,,
102,5021,-1,1/6/2022,,,,,,,,,,,,,
102,5030,-1,1/7/2022,,,,,,,,,,,,,
102,5002,-1,1/8/2022,,,,,,,,,,,,,
102,5002,-1,1/8/2022,,,,,,,,,,,,,
102,5042,-1,1/10/2022,,,,,,,,,,,,,
102,5030,-1,1/10/2022,,,,,,,,,,,,,
102,5003,-1,1/11/2022,,,,,,,,,,,,,
102,5003,-1,1/11/2022,,,,,,,,,,,,,
102,5021,-1,1/12/2022,,,,,,,,,,,,,
102,5023,-1,1/12/2022,,,,,,,,,,,,,
102,5001,-4,1/12/2022,,,,,,,,,,,,,
102,5002,-2,1/13/2022,,,,,,,,,,,,,
102,5041,-1,1/13/2022,,,,,,,,,,,,,
102,5001,-2,1/13/2022,,,,,,,,,,,,,
102,5002,-1,1/15/2022,,,,,,,,,,,,,
102,5039,-1,1/17/2022,,,,,,,,,,,,,
102,5001,-2,1/17/2022,,,,,,,,,,,,,
102,5041,-1,1/17/2022,,,,,,,,,,,,,
102,5001,-1,1/18/2022,,,,,,,,,,,,,
102,5030,-1,1/18/2022,,,,,,,,,,,,,
102,5006,-1,1/18/2022,,,,,,,,,,,,,
102,5030,-1,1/18/2022,,,,,,,,,,,,,
102,5001,-5,1/18/2022,,,,,,,,,,,,,
102,5021,-1,1/18/2022,,,,,,,,,,,,,
102,5001,-2,1/18/2022,,,,,,,,,,,,,
102,5001,-4,1/18/2022,,,,,,,,,,,,,
102,5001,-1,1/18/2022,,,,,,,,,,,,,
102,5032,-1,1/18/2022,,,,,,,,,,,,,
102,5001,-6,1/18/2022,,,,,,,,,,,,,
102,5001,-2,1/18/2022,,,,,,,,,,,,,
102,5061,-1,1/18/2022,,,,,,,,,,,,,
102,5061,1,1/19/2022,,,,,,,,,,,,,
102,5001,-1,1/19/2022,,,,,,,,,,,,,
102,5001,-2,1/19/2022,,,,,,,,,,,,,
102,5002,-2,1/19/2022,,,,,,,,,,,,,
102,5061,-1,1/19/2022,,,,,,,,,,,,,
102,5001,-2,1/19/2022,,,,,,,,,,,,,
102,5001,-2,1/19/2022,,,,,,,,,,,,,
102,5030,-1,1/20/2022,,,,,,,,,,,,,
102,5042,-1,1/20/2022,,,,,,,,,,,,,
102,5041,-2,1/20/2022,,,,,,,,,,,,,
102,5042,-1,1/20/2022,,,,,,,,,,,,,
102,5002,-2,1/22/2022,,,,,,,,,,,,,
102,5041,-1,1/24/2022,,,,,,,,,,,,,
102,5021,-1,1/24/2022,,,,,,,,,,,,,
102,5010,-1,1/25/2022,,,,,,,,,,,,,
102,5030,-1,1/25/2022,,,,,,,,,,,,,
102,5002,-1,1/25/2022,,,,,,,,,,,,,
102,5003,-2,1/27/2022,,,,,,,,,,,,,
102,5030,-1,1/27/2022,,,,,,,,,,,,,
102,5030,-2,1/27/2022,,,,,,,,,,,,,
102,5030,-1,1/27/2022,,,,,,,,,,,,,
102,5001,-1,1/28/2022,,,,,,,,,,,,,
102,5001,-2,1/28/2022,,,,,,,,,,,,,
102,5023,-1,1/28/2022,,,,,,,,,,,,,
102,5006,-1,1/29/2022,,,,,,,,,,,,,
102,5021,-1,1/29/2022,,,,,,,,,,,,,
102,5001,-3,1/29/2022,,,,,,,,,,,,,
102,5042,-2,1/29/2022,,,,,,,,,,,,,
102,5002,-1,1/29/2022,,,,,,,,,,,,,
102,5002,-2,1/31/2022,,,,,,,,,,,,,
102,5001,-1,1/31/2022,,,,,,,,,,,,,
102,5001,-2,2/1/2022,,,,,,,,,,,,,
102,5006,-1,2/1/2022,,,,,,,,,,,,,
102,5042,-1,2/1/2022,,,,,,,,,,,,,
102,5041,-1,2/1/2022,,,,,,,,,,,,,
102,5006,-1,2/1/2022,,,,,,,,,,,,,
102,5001,-2,2/2/2022,,,,,,,,,,,,,
102,5009,-1,2/3/2022,,,,,,,,,,,,,
102,5002,-2,2/3/2022,,,,,,,,,,,,,
102,5009,-1,2/3/2022,,,,,,,,,,,,,
102,5002,-2,2/7/2022,,,,,,,,,,,,,
102,5001,-2,2/7/2022,,,,,,,,,,,,,
102,5002,-2,2/7/2022,,,,,,,,,,,,,
102,5022,-1,2/7/2022,,,,,,,,,,,,,
102,5001,-4,2/7/2022,,,,,,,,,,,,,
102,5030,-2,2/9/2022,,,,,,,,,,,,,
102,5041,-1,2/9/2022,,,,,,,,,,,,,
102,5021,-2,2/9/2022,,,,,,,,,,,,,
102,5003,-1,2/10/2022,,,,,,,,,,,,,
102,5001,-2,2/10/2022,,,,,,,,,,,,,
102,5003,-2,2/10/2022,,,,,,,,,,,,,
102,5042,-1,2/11/2022,,,,,,,,,,,,,
102,5002,-1,2/12/2022,,,,,,,,,,,,,
102,5001,-1,2/12/2022,,,,,,,,,,,,,
102,5061,-1,2/14/2022,,,,,,,,,,,,,
102,5003,-1,2/14/2022,,,,,,,,,,,,,
102,5021,-1,2/14/2022,,,,,,,,,,,,,
102,5041,-1,2/14/2022,,,,,,,,,,,,,
102,5041,-1,2/14/2022,,,,,,,,,,,,,
102,5021,-1,2/14/2022,,,,,,,,,,,,,
102,5021,-1,2/14/2022,,,,,,,,,,,,,
102,5042,-1,2/15/2022,,,,,,,,,,,,,
102,5001,-1,2/15/2022,,,,,,,,,,,,,
102,5001,-2,2/16/2022,,,,,,,,,,,,,
102,5001,-3,2/16/2022,,,,,,,,,,,,,
102,5023,-1,2/16/2022,,,,,,,,,,,,,
102,5021,-1,2/17/2022,,,,,,,,,,,,,
102,5021,-1,2/17/2022,,,,,,,,,,,,,
102,5021,-1,2/17/2022,,,,,,,,,,,,,
102,5025,-1,2/17/2022,,,,,,,,,,,,,
102,5030,-1,2/18/2022,,,,,,,,,,,,,
102,5001,-2,2/18/2022,,,,,,,,,,,,,
102,5001,-1,2/18/2022,,,,,,,,,,,,,
102,5001,-1,2/19/2022,,,,,,,,,,,,,
102,5041,-1,2/21/2022,,,,,,,,,,,,,
102,5030,-1,2/22/2022,,,,,,,,,,,,,
102,5003,-1,2/22/2022,,,,,,,,,,,,,
102,5021,1,2/22/2022,,,,,,,,,,,,,
102,5002,2,2/22/2022,,,,,,,,,,,,,
102,5002,-1,2/22/2022,,,,,,,,,,,,,
102,5021,-1,2/22/2022,,,,,,,,,,,,,
102,5001,-1,2/23/2022,,,,,,,,,,,,,
102,5001,-2,2/23/2022,,,,,,,,,,,,,
102,5041,-1,2/24/2022,,,,,,,,,,,,,
102,5030,-1,2/24/2022,,,,,,,,,,,,,
102,5039,-1,2/24/2022,,,,,,,,,,,,,
102,5030,-1,2/25/2022,,,,,,,,,,,,,
102,5041,-1,2/25/2022,,,,,,,,,,,,,
102,5003,-1,2/26/2022,,,,,,,,,,,,,
102,5003,-1,2/26/2022,,,,,,,,,,,,,
102,5003,-1,2/26/2022,,,,,,,,,,,,,
102,5001,-1,2/26/2022,,,,,,,,,,,,,
102,5021,-2,2/27/2022,,,,,,,,,,,,,
102,5021,-1,2/27/2022,,,,,,,,,,,,,
102,5001,-4,2/28/2022,,,,,,,,,,,,,
102,5041,-1,2/28/2022,,,,,,,,,,,,,
102,5003,-1,2/28/2022,,,,,,,,,,,,,
102,5021,-1,2/28/2022,,,,,,,,,,,,,
102,5002,-2,3/1/2022,,,,,,,,,,,,,
102,5042,-2,3/1/2022,,,,,,,,,,,,,
102,5001,-2,3/1/2022,,,,,,,,,,,,,
102,5042,-2,3/1/2022,,,,,,,,,,,,,
102,5002,-2,3/2/2022,,,,,,,,,,,,,
102,5021,-1,3/2/2022,,,,,,,,,,,,,
102,5030,-1,3/3/2022,,,,,,,,,,,,,
102,5001,-2,3/3/2022,,,,,,,,,,,,,
102,5021,-1,3/3/2022,,,,,,,,,,,,,
102,5042,-1,3/3/2022,,,,,,,,,,,,,
102,5041,-2,3/3/2022,,,,,,,,,,,,,
102,5030,-1,3/3/2022,,,,,,,,,,,,,
102,5003,1,3/4/2022,,,,,,,,,,,,,
102,5003,-3,3/4/2022,,,,,,,,,,,,,
102,5030,-1,3/4/2022,,,,,,,,,,,,,
102,5021,-1,3/7/2022,,,,,,,,,,,,,
102,5001,-1,3/7/2022,,,,,,,,,,,,,
102,5042,-2,3/8/2022,,,,,,,,,,,,,
102,5042,-2,3/8/2022,,,,,,,,,,,,,
102,5001,-2,3/8/2022,,,,,,,,,,,,,
102,5021,-1,3/8/2022,,,,,,,,,,,,,
102,5009,-1,3/9/2022,,,,,,,,,,,,,
102,5041,-1,3/10/2022,,,,,,,,,,,,,
102,5021,-1,3/10/2022,,,,,,,,,,,,,
102,5041,-1,3/10/2022,,,,,,,,,,,,,
102,5001,-1,3/12/2022,,,,,,,,,,,,,
102,5024,-1,3/14/2022,,,,,,,,,,,,,
102,5002,-5,3/14/2022,,,,,,,,,,,,,
102,5001,-2,3/14/2022,,,,,,,,,,,,,
102,5021,-1,3/15/2022,,,,,,,,,,,,,
102,5002,-1,3/15/2022,,,,,,,,,,,,,
102,5043,-1,3/15/2022,,,,,,,,,,,,,
102,5001,-1,3/15/2022,,,,,,,,,,,,,
102,5002,-2,3/15/2022,,,,,,,,,,,,,
102,5002,-2,3/15/2022,,,,,,,,,,,,,
102,5003,-2,3/15/2022,,,,,,,,,,,,,
102,5009,-1,3/15/2022,,,,,,,,,,,,,
102,5001,-1,3/16/2022,,,,,,,,,,,,,
102,5043,-1,3/16/2022,,,,,,,,,,,,,
102,5023,-1,3/16/2022,,,,,,,,,,,,,
102,5003,-1,3/17/2022,,,,,,,,,,,,,
102,5003,-2,3/17/2022,,,,,,,,,,,,,
102,5001,-2,3/17/2022,,,,,,,,,,,,,
102,5042,-1,3/17/2022,,,,,,,,,,,,,
102,5021,-1,3/17/2022,,,,,,,,,,,,,
102,5002,-2,3/17/2022,,,,,,,,,,,,,
102,5010,-2,3/21/2022,,,,,,,,,,,,,
102,5001,-1,3/21/2022,,,,,,,,,,,,,
102,5010,-1,3/21/2022,,,,,,,,,,,,,
102,5010,-2,3/21/2022,,,,,,,,,,,,,
102,5030,-1,3/21/2022,,,,,,,,,,,,,
102,5041,-1,3/22/2022,,,,,,,,,,,,,
102,5030,-1,3/22/2022,,,,,,,,,,,,,
102,5002,-4,3/22/2022,,,,,,,,,,,,,
102,5021,-1,3/22/2022,,,,,,,,,,,,,
102,5042,-1,3/23/2022,,,,,,,,,,,,,
102,5032,-1,3/23/2022,,,,,,,,,,,,,
102,5003,1,3/24/2022,,,,,,,,,,,,,
102,5041,-1,3/24/2022,,,,,,,,,,,,,
102,5003,-2,3/24/2022,,,,,,,,,,,,,
102,5039,-1,3/24/2022,,,,,,,,,,,,,
102,5001,-4,3/24/2022,,,,,,,,,,,,,
102,5003,1,3/24/2022,,,,,,,,,,,,,
102,5002,-2,3/24/2022,,,,,,,,,,,,,
102,5041,-1,3/25/2022,,,,,,,,,,,,,
102,5030,-1,3/25/2022,,,,,,,,,,,,,
102,5022,-1,3/25/2022,,,,,,,,,,,,,
102,5002,-1,3/26/2022,,,,,,,,,,,,,
102,5001,-4,3/28/2022,,,,,,,,,,,,,
102,5023,1,3/28/2022,,,,,,,,,,,,,
102,5001,-3,3/28/2022,,,,,,,,,,,,,
102,5041,-1,3/28/2022,,,,,,,,,,,,,
102,5041,-1,3/29/2022,,,,,,,,,,,,,
102,5009,-2,3/30/2022,,,,,,,,,,,,,
102,5009,-1,3/30/2022,,,,,,,,,,,,,
102,5023,-1,3/30/2022,,,,,,,,,,,,,
102,5042,-2,3/30/2022,,,,,,,,,,,,,
102,5002,-1,3/30/2022,,,,,,,,,,,,,
102,5002,-2,3/31/2022,,,,,,,,,,,,,
102,5041,-1,3/31/2022,,,,,,,,,,,,,
102,5002,-2,3/31/2022,,,,,,,,,,,,,
102,5021,-1,3/31/2022,,,,,,,,,,,,,
102,5042,-2,4/5/2022,,,,,,,,,,,,,
102,5010,-1,4/5/2022,,,,,,,,,,,,,
102,5041,-1,4/5/2022,,,,,,,,,,,,,
102,5001,-1,4/5/2022,,,,,,,,,,,,,
102,5041,-1,4/5/2022,,,,,,,,,,,,,
102,5043,-1,4/5/2022,,,,,,,,,,,,,
102,5022,-1,4/5/2022,,,,,,,,,,,,,
102,5042,-1,4/5/2022,,,,,,,,,,,,,
102,5010,-1,4/5/2022,,,,,,,,,,,,,
102,5021,-1,4/6/2022,,,,,,,,,,,,,
102,5021,-1,4/6/2022,,,,,,,,,,,,,
102,5009,-1,4/6/2022,,,,,,,,,,,,,
102,5041,-1,4/7/2022,,,,,,,,,,,,,
102,5009,-1,4/7/2022,,,,,,,,,,,,,
102,5021,-2,4/7/2022,,,,,,,,,,,,,
102,5039,-1,4/7/2022,,,,,,,,,,,,,
102,5042,-1,4/8/2022,,,,,,,,,,,,,
102,5030,-1,4/9/2022,,,,,,,,,,,,,
102,5014,-3,4/11/2022,,,,,,,,,,,,,
102,5021,-1,4/11/2022,,,,,,,,,,,,,
102,5002,-2,4/11/2022,,,,,,,,,,,,,
102,5002,-1,4/11/2022,,,,,,,,,,,,,
102,5014,-2,4/11/2022,,,,,,,,,,,,,
102,5014,-2,4/11/2022,,,,,,,,,,,,,
102,5022,-4,4/11/2022,,,,,,,,,,,,,
102,5041,-1,4/12/2022,,,,,,,,,,,,,
102,5021,-2,4/12/2022,,,,,,,,,,,,,
102,5029,-1,4/12/2022,,,,,,,,,,,,,
102,5024,-1,4/12/2022,,,,,,,,,,,,,
102,5009,-1,4/13/2022,,,,,,,,,,,,,
102,5032,-1,4/13/2022,,,,,,,,,,,,,
102,5041,-1,4/13/2022,,,,,,,,,,,,,
